brand;name;model;part_number;your_net_price;suggested_retail_price;ean;size;width;pcd;et;colour;center_bore;stock;next_delivery;photo;photo1;photo2;photo3;photo4;photo5;link_3d;youtube_link;release_date;description;outlet_colour;production_method;max_load;cn_code;suggested_retail_price_sale
SIXNINE WHEELS;SIXNINE EVO-ONE 9x18 ET35 5x100/5x114,3 GlossyBlack;EVO-ONE;SNEVOONE189ET35100114-GlossyBlack;;349,99;;18”;9”;5x100, 5x114.3;35;GlossyBlack;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_Black_Hero.png?v=1734101823&width=713;;;;;;;;;;;FlowForm;545;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x18 ET35 5x100/5x114,3 GunMetal;EVO-ONE;SNEVOONE189ET35100114-GunMetal;;349,99;;18”;9”;5x100, 5x114.3;35;GunMetal;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_Gunmetal_Hero.png?v=1734101835&width=713;;;;;;;;;;;FlowForm;545;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x18 ET35 5x100/5x114,3 HyperSilver;EVO-ONE;SNEVOONE189ET35100114-HyperSilver;;349,99;;18”;9”;5x100, 5x114.3;35;HyperSilver;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_Silver_Hero.png;;;;;;;;;;;FlowForm;545;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x18 ET35 5x100/5x114,3 PureWhite;EVO-ONE;SNEVOONE189ET35100114-PureWhite;;349,99;;18”;9”;5x100, 5x114.3;35;PureWhite;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_White_Hero.png?v=1734101846&width=713;;;;;;;;;;;FlowForm;545;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x18 ET35 5x100/5x114,3 LiquidMetal;EVO-ONE;SNEVOONE189ET35100114-LiquidMetal;;474,99;;18”;9”;5x100, 5x114.3;35;LiquidMetal;73.1;99;;;;;;;;;;;;;FlowForm;545;;
SIXNINE WHEELS;SIXNINE EVO-ONE 8.5x19 ET35 5x112/5x120 GlossyBlack;EVO-ONE;SNEVOONE1985ET35112120-GlossyBlack;;469,99;;19”;8.5”;5x112, 5x120;35;GlossyBlack;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1985_GlossyBlack_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 8.5x19 ET35 5x112/5x120 HyperSilver;EVO-ONE;SNEVOONE1985ET35112120-HyperSilver;;469,99;;19”;8.5”;5x112, 5x120;35;HyperSilver;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1985_HyperSilver_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 8.5x19 ET35 5x112/5x120 PureWhite;EVO-ONE;SNEVOONE1985ET35112120-PureWhite;;469,99;;19”;8.5”;5x112, 5x120;35;PureWhite;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1985_PureWhite_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 8.5x19 ET35 5x112/5x120 LiquidMetal;EVO-ONE;SNEVOONE1985ET35112120-LiquidMetal;;594,99;;19”;8.5”;5x112, 5x120;35;LiquidMetal;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1985_HyperShine_Hero.webp?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET28 5x110/5x114,3 GlossyBlack;EVO-ONE;SNEVOONE199ET281101143-GlossyBlack;;489,99;;19”;9”;5x110, 5x114.3;28;GlossyBlack;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_GlossyBlack_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET28 5x110/5x114,3 HyperSilver;EVO-ONE;SNEVOONE199ET281101143-HyperSilver;;489,99;;19”;9”;5x110, 5x114.3;28;HyperSilver;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_HyperSilver_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET28 5x110/5x114,3 PureWhite;EVO-ONE;SNEVOONE199ET281101143-PureWhite;;489,99;;19”;9”;5x110, 5x114.3;28;PureWhite;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_PureWhite_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET28 5x110/5x114,3 LiquidMetal;EVO-ONE;SNEVOONE199ET281101143-LiquidMetal;;614,99;;19”;9”;5x110, 5x114.3;28;LiquidMetal;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_HyperShine_Hero.webp?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET28 5x112/5x120 GlossyBlack;EVO-ONE;SNEVOONE199ET28112120-GlossyBlack;;489,99;;19”;9”;5x112, 5x120;28;GlossyBlack;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_GlossyBlack_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET28 5x112/5x120 HyperSilver;EVO-ONE;SNEVOONE199ET28112120-HyperSilver;;489,99;;19”;9”;5x112, 5x120;28;HyperSilver;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_HyperSilver_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET28 5x112/5x120 PureWhite;EVO-ONE;SNEVOONE199ET28112120-PureWhite;;489,99;;19”;9”;5x112, 5x120;28;PureWhite;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_PureWhite_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET28 5x112/5x120 LiquidMetal;EVO-ONE;SNEVOONE199ET28112120-LiquidMetal;;614,99;;19”;9”;5x112, 5x120;28;LiquidMetal;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_HyperShine_Hero.webp?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET40 5x112/5x120 GlossyBlack;EVO-ONE;SNEVOONE199ET40112120-GlossyBlack;;489,99;;19”;9”;5x112, 5x120;40;GlossyBlack;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_GlossyBlack_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET40 5x112/5x120 HyperSilver;EVO-ONE;SNEVOONE199ET40112120-HyperSilver;;489,99;;19”;9”;5x112, 5x120;40;HyperSilver;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_HyperSilver_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET40 5x112/5x120 PureWhite;EVO-ONE;SNEVOONE199ET40112120-PureWhite;;489,99;;19”;9”;5x112, 5x120;40;PureWhite;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_PureWhite_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9x19 ET40 5x112/5x120 LiquidMetal;EVO-ONE;SNEVOONE199ET40112120-LiquidMetal;;614,99;;19”;9”;5x112, 5x120;40;LiquidMetal;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1990_HyperShine_Hero.webp?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9.5x19 ET20 5x112/5x120 GlossyBlack;EVO-ONE;SNEVOONE1995ET20112120-GlossyBlack;;509,99;;19”;9.5”;5x112, 5x120;20;GlossyBlack;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1995_GlossyBlack_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9.5x19 ET20 5x112/5x120 HyperSilver;EVO-ONE;SNEVOONE1995ET20112120-HyperSilver;;509,99;;19”;9.5”;5x112, 5x120;20;HyperSilver;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1995_HyperSilver_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9.5x19 ET20 5x112/5x120 PureWhite;EVO-ONE;SNEVOONE1995ET20112120-PureWhite;;509,99;;19”;9.5”;5x112, 5x120;20;PureWhite;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1995_PureWhite_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 9.5x19 ET20 5x112/5x120 LiquidMetal;EVO-ONE;SNEVOONE1995ET20112120-LiquidMetal;;634,99;;19”;9.5”;5x112, 5x120;20;LiquidMetal;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1995_HyperShine_Hero.webp?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10x19 ET40 5x110/5x114,3 GlossyBlack;EVO-ONE;SNEVOONE1910ET401101143-GlossyBlack;;529,99;;19”;10”;5x110, 5x114.3;40;GlossyBlack;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1910_GlossyBlack_Hero.png?width=3000;;;;;;;;;;;FlowForm;690;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10x19 ET40 5x110/5x114,3 HyperSilver;EVO-ONE;SNEVOONE1910ET401101143-HyperSilver;;529,99;;19”;10”;5x110, 5x114.3;40;HyperSilver;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1910_HyperSilver_Hero.png?width=3000;;;;;;;;;;;FlowForm;690;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10x19 ET40 5x110/5x114,3 PureWhite;EVO-ONE;SNEVOONE1910ET401101143-PureWhite;;529,99;;19”;10”;5x110, 5x114.3;40;PureWhite;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1910_PureWhite_Hero.png?width=3000;;;;;;;;;;;FlowForm;690;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10x19 ET40 5x110/5x114,3 LiquidMetal;EVO-ONE;SNEVOONE1910ET401101143-LiquidMetal;;654,99;;19”;10”;5x110, 5x114.3;40;LiquidMetal;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1910_HyperShine_Hero.webp?width=3000;;;;;;;;;;;FlowForm;690;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10x19 ET40 5x112/5x120 GlossyBlack;EVO-ONE;SNEVOONE1910ET40112120-GlossyBlack;;529,99;;19”;10”;5x112, 5x120;40;GlossyBlack;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1910_GlossyBlack_Hero.png?width=3000;;;;;;;;;;;FlowForm;690;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10x19 ET40 5x112/5x120 HyperSilver;EVO-ONE;SNEVOONE1910ET40112120-HyperSilver;;529,99;;19”;10”;5x112, 5x120;40;HyperSilver;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1910_HyperSilver_Hero.png?width=3000;;;;;;;;;;;FlowForm;690;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10x19 ET40 5x112/5x120 PureWhite;EVO-ONE;SNEVOONE1910ET40112120-PureWhite;;529,99;;19”;10”;5x112, 5x120;40;PureWhite;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1910_PureWhite_Hero.png?width=3000;;;;;;;;;;;FlowForm;690;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10x19 ET40 5x112/5x120 LiquidMetal;EVO-ONE;SNEVOONE1910ET40112120-LiquidMetal;;654,99;;19”;10”;5x112, 5x120;40;LiquidMetal;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1910_HyperShine_Hero.webp?width=3000;;;;;;;;;;;FlowForm;690;;
SIXNINE WHEELS;SIXNINE EVO-ONE 11x19 ET32 5x112/5x120 GlossyBlack;EVO-ONE;SNEVOONE1911ET32112120-GlossyBlack;;569,99;;19”;11”;5x112, 5x120;32;GlossyBlack;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1911_GlossyBlack_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 11x19 ET32 5x112/5x120 HyperSilver;EVO-ONE;SNEVOONE1911ET32112120-HyperSilver;;569,99;;19”;11”;5x112, 5x120;32;HyperSilver;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1911_HyperSilver_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 11x19 ET32 5x112/5x120 PureWhite;EVO-ONE;SNEVOONE1911ET32112120-PureWhite;;569,99;;19”;11”;5x112, 5x120;32;PureWhite;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1911_PureWhite_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 11x19 ET32 5x112/5x120 LiquidMetal;EVO-ONE;SNEVOONE1911ET32112120-LiquidMetal;;694,99;;19”;11”;5x112, 5x120;32;LiquidMetal;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_1911_HyperShine_Hero.webp?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10.5x20 ET15 5x112/5x114,3 GlossyBlack;EVO-ONE;SNEVOONE20105ET151121143-GlossyBlack;;649,99;;20”;10.5”;5x112, 5x114.3;15;GlossyBlack;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_20105_GlossyBlack_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10.5x20 ET15 5x112/5x114,3 HyperSilver;EVO-ONE;SNEVOONE20105ET151121143-HyperSilver;;649,99;;20”;10.5”;5x112, 5x114.3;15;HyperSilver;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_20105_HyperSilver_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10.5x20 ET15 5x112/5x114,3 PureWhite;EVO-ONE;SNEVOONE20105ET151121143-PureWhite;;649,99;;20”;10.5”;5x112, 5x114.3;15;PureWhite;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_20105_PureWhite_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 10.5x20 ET15 5x112/5x114,3 LiquidMetal;EVO-ONE;SNEVOONE20105ET151121143-LiquidMetal;;774,99;;20”;10.5”;5x112, 5x114.3;15;LiquidMetal;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_20105_HyperShine_Hero.webp?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 11x20 ET12 5x112/5x114,3 GlossyBlack;EVO-ONE;SNEVOONE2011ET121121143-GlossyBlack;;699,99;;20”;11”;5x112, 5x114.3;12;GlossyBlack;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_2011_GlossyBlack_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 11x20 ET12 5x112/5x114,3 HyperSilver;EVO-ONE;SNEVOONE2011ET121121143-HyperSilver;;699,99;;20”;11”;5x112, 5x114.3;12;HyperSilver;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_2011_HyperSilver_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 11x20 ET12 5x112/5x114,3 PureWhite;EVO-ONE;SNEVOONE2011ET121121143-PureWhite;;699,99;;20”;11”;5x112, 5x114.3;12;PureWhite;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_2011_PureWhite_Hero.png?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE EVO-ONE 11x20 ET12 5x112/5x114,3 LiquidMetal;EVO-ONE;SNEVOONE2011ET121121143-LiquidMetal;;824,99;;20”;11”;5x112, 5x114.3;12;LiquidMetal;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/EVO-ONE_2011_HyperShine_Hero.webp?width=3000;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x19 ET45 5x112 GlossyBlack;FF-ONE;SNFFONE8519ET455112-GlossyBlack;;479,99;;19”;8.5”;5x112;45;GlossyBlack;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-985-Black-Hero.png?v=1739091077&width=713;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x19 ET45 5x112 HyperSilver;FF-ONE;SNFFONE8519ET455112-HyperSilver;;479,99;;19”;8.5”;5x112;45;HyperSilver;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-985-Silver-Hero.png?v=1739091077&width=713;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x19 ET45 5x112 LiquidMetal;FF-ONE;SNFFONE8519ET455112-LiquidMetal;;604,99;;19”;8.5”;5x112;45;LiquidMetal;66.6;99;;;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x19 ET45 5x114.3 GlossyBlack;FF-ONE;SNFFONE8519ET4551143-GlossyBlack;;479,99;;19”;8.5”;5x114.3;45;GlossyBlack;67.1;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-985-Black-Hero.png?v=1739091077&width=713;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x19 ET45 5x114.3 HyperSilver;FF-ONE;SNFFONE8519ET4551143-HyperSilver;;479,99;;19”;8.5”;5x114.3;45;HyperSilver;67.1;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-985-Silver-Hero.png?v=1739091077&width=713;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x19 ET45 5x114.3 LiquidMetal;FF-ONE;SNFFONE8519ET4551143-LiquidMetal;;604,99;;19”;8.5”;5x114.3;45;LiquidMetal;67.1;99;;;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET28 5x112 GlossyBlack;FF-ONE;SNFFONE8520ET285112-GlossyBlack;;549,99;;20”;8.5”;5x112;28;GlossyBlack;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2085-Black-Hero.png?v=1739091061&width=713;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET28 DC 5x112 GlossyBlack;FF-ONE;SNFFONE8520ET28DC5112-GlossyBlack;;549,99;;20”;8.5”;5x112;28;GlossyBlack;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2085-Black-Hero.png?v=1739091061&width=713;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET28 5x112 HyperSilver;FF-ONE;SNFFONE8520ET285112-HyperSilver;;549,99;;20”;8.5”;5x112;28;HyperSilver;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2085-Silver-Hero.png?v=1739091061&width=713;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET28 DC 5x112 HyperSilver;FF-ONE;SNFFONE8520ET28DC5112-HyperSilver;;549,99;;20”;8.5”;5x112;28;HyperSilver;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2085-Silver-Hero.png?v=1739091061&width=713;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET28 5x112 LiquidMetal;FF-ONE;SNFFONE8520ET285112-LiquidMetal;;674,99;;20”;8.5”;5x112;28;LiquidMetal;66.6;99;;;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET28 DC 5x112 LiquidMetal;FF-ONE;SNFFONE8520ET28DC5112-LiquidMetal;;674,99;;20”;8.5”;5x112;28;LiquidMetal;66.6;99;;;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET45 5x112 GlossyBlack;FF-ONE;SNFFONE8520ET455112-GlossyBlack;;549,99;;20”;8.5”;5x112;45;GlossyBlack;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2085-Black-Hero.png?v=1739091061&width=713;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET45 5x112 HyperSilver;FF-ONE;SNFFONE8520ET455112-HyperSilver;;549,99;;20”;8.5”;5x112;45;HyperSilver;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2085-Silver-Hero.png?v=1739091061&width=713;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET45 5x112 LiquidMetal;FF-ONE;SNFFONE8520ET455112-LiquidMetal;;674,99;;20”;8.5”;5x112;45;LiquidMetal;66.6;99;;;;;;;;;;;;;FlowForm;650;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET35 5x120 GlossyBlack;FF-ONE;SNFFONE8520ET355120-GlossyBlack;;549,99;;20”;8.5”;5x120;35;GlossyBlack;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2085-Black-Hero.png?v=1739091061&width=713;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET35 5x120 HyperSilver;FF-ONE;SNFFONE8520ET355120-HyperSilver;;549,99;;20”;8.5”;5x120;35;HyperSilver;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2085-Silver-Hero.png?v=1739091061&width=713;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 8.5x20 ET35 5x120 LiquidMetal;FF-ONE;SNFFONE8520ET355120-LiquidMetal;;674,99;;20”;8.5”;5x120;35;LiquidMetal;72.6;99;;;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 9x20 ET30 5x114.3 GlossyBlack;FF-ONE;SNFFONE920ET3051143-GlossyBlack;;569,99;;20”;9”;5x114.3;30;GlossyBlack;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2090-Black-Hero.png?v=1739091044&width=713;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 9x20 ET30 5x114.3 HyperSilver;FF-ONE;SNFFONE920ET3051143-HyperSilver;;569,99;;20”;9”;5x114.3;30;HyperSilver;73.1;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2090-Silver-Hero.png?v=1739091044&width=713;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 9x20 ET30 5x114.3 LiquidMetal;FF-ONE;SNFFONE920ET3051143-LiquidMetal;;694,99;;20”;9”;5x114.3;30;LiquidMetal;73.1;99;;;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 9x20 ET42 5x120 GlossyBlack;FF-ONE;SNFFONE920ET425120-GlossyBlack;;569,99;;20”;9”;5x120;42;GlossyBlack;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2090-Black-Hero.png?v=1739091044&width=713;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 9x20 ET42 5x120 HyperSilver;FF-ONE;SNFFONE920ET425120-HyperSilver;;569,99;;20”;9”;5x120;42;HyperSilver;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2090-Silver-Hero.png?v=1739091044&width=713;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 9x20 ET42 5x120 LiquidMetal;FF-ONE;SNFFONE920ET425120-LiquidMetal;;694,99;;20”;9”;5x120;42;LiquidMetal;72.6;99;;;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 9.5x20 ET20 5x120 GlossyBlack;FF-ONE;SNFFONE9520ET205120-GlossyBlack;;599,99;;20”;9.5”;5x120;20;GlossyBlack;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2095B-Black-Hero.png?v=1739091019&width=713;;;;;;;;;;;FlowForm;815;;
SIXNINE WHEELS;SIXNINE FF-ONE 9.5x20 ET20 5x120 HyperSilver;FF-ONE;SNFFONE9520ET205120-HyperSilver;;599,99;;20”;9.5”;5x120;20;HyperSilver;72.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2095B-Silver-Hero.png?v=1739091019&width=713;;;;;;;;;;;FlowForm;815;;
SIXNINE WHEELS;SIXNINE FF-ONE 9.5x20 ET20 5x120 LiquidMetal;FF-ONE;SNFFONE9520ET205120-LiquidMetal;;724,99;;20”;9.5”;5x120;20;LiquidMetal;72.6;99;;;;;;;;;;;;;FlowForm;815;;
SIXNINE WHEELS;SIXNINE FF-ONE 10x20 ET33 5x112 GlossyBlack;FF-ONE;SNFFONE2010ET335112-GlossyBlack;;629,99;;20”;10”;5x112;33;GlossyBlack;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2010-Black-Hero.png?v=1739090844&width=713;;;;;;;;;;;FlowForm;780;;
SIXNINE WHEELS;SIXNINE FF-ONE 10x20 ET33 5x112 HyperSilver;FF-ONE;SNFFONE2010ET335112-HyperSilver;;629,99;;20”;10”;5x112;33;HyperSilver;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2010-Silver-Hero.png?v=1739090844&width=713;;;;;;;;;;;FlowForm;780;;
SIXNINE WHEELS;SIXNINE FF-ONE 10x20 ET33 5x112 LiquidMetal;FF-ONE;SNFFONE2010ET335112-LiquidMetal;;754,99;;20”;10”;5x112;33;LiquidMetal;66.6;99;;;;;;;;;;;;;FlowForm;780;;
SIXNINE WHEELS;SIXNINE FF-ONE 10x20 ET40 UC 5x112 GlossyBlack;FF-ONE;SNFFONE2010ET405112-GlossyBlack;;629,99;;20”;10”;5x112;40;GlossyBlack;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2010B-Black-Hero.png?v=1739090886&width=713;;;;;;;;;;;FlowForm;865;;
SIXNINE WHEELS;SIXNINE FF-ONE 10x20 ET40 UC 5x112 HyperSilver;FF-ONE;SNFFONE2010ET405112-HyperSilver;;629,99;;20”;10”;5x112;40;HyperSilver;66.6;99;;https://sixnine-wheels.com/cdn/shop/files/FF-ONE-2010B-Silver-Hero.png?v=1739090886&width=713;;;;;;;;;;;FlowForm;865;;
